,요양기관명,종별코드명,시군구코드명,주소,전화번호,병원홈페이지,좌표(X),좌표(Y)
742,정태영정신건강의학과의원,의원,부산해운대구,"부산광역시 해운대구 좌동순환로 505, 701호, 702-1호 (중동)",051-742-9898,,129.1682073,35.165667
743,서울미성형외과의원,의원,부산해운대구,"부산광역시 해운대구 좌동순환로 505, 1005호~1007호 (중동)",051-746-9965,,129.1682073,35.165667
744,서자영산부인과의원,의원,부산해운대구,"부산광역시 해운대구 선수촌로 102-2, 부원메디칼센타 4층 402호 (반여동)",051-525-0033,,129.1196159,35.2027865
745,푸른숲안과의원,의원,부산해운대구,"부산광역시 해운대구 해운대로 802, 웅신시네아트 2층 204호 (좌동)",051-702-7070,,129.1766569,35.1691635
746,그대고운피부과의원,의원,부산해운대구,"부산광역시 해운대구 세실로 64, 306~309호 (좌동, 화목데파트)",051-914-2400,,129.177663,35.1709808
747,청춘내과마취통증의학과의원,의원,부산해운대구,"부산광역시 해운대구 신반송로 194, 2층 8호 (반송동, 광하아파트)",051-714-7125,,129.160477,35.2302546
748,정우영정신건강의학과의원,의원,부산해운대구,"부산광역시 해운대구 중동1로 25-1, 3층 (중동)",051-741-9974,,129.1625433,35.1631041
749,느티나무내과의원,의원,부산해운대구,"부산광역시 해운대구 해운대해변로 83, 402호 (우동, 경남마리나상가)",051-743-1275,,129.1423237,35.1616441
750,해운대정신건강의학과의원,의원,부산해운대구,"부산광역시 해운대구 구남로29번길 38, (중동)",051-746-1585,www.haeundaenp.co.kr/,129.1623603,35.1626273
751,강보승이비인후과의원,의원,부산해운대구,"부산광역시 해운대구 구남로29번길 26, (중동)",051-744-2718,,129.1619558,35.1622657
752,삼정한의원,한의원,부산해운대구,"부산광역시 해운대구 센텀2로 10, 401호 (우동,센텀메디컬센타)",051-747-3587,,129.1315304,35.1678325
753,박이비인후과의원,의원,부산동구,"부산광역시 동구 중앙대로 383, (수정동, 메디칼센터)",051-463-7582,,129.1196159,35.2027865
754,박이비인후과의원,의원,부산해운대구,"부산광역시 해운대구 선수촌로 102-2, 3층 (반여동, 부원메디칼센터)",051-532-7300,,129.1196159,35.2027865
755,센텀에이스치과의원,치과의원,부산해운대구,"부산광역시 해운대구 센텀중앙로 48, 304호 (우동, 에이스하이테크21)",051-747-8275,,129.1299025,35.1730231
756,진안과의원,의원,부산해운대구,"부산광역시 해운대구 재반로 82, 3층 (재송동)",051-783-1005,,129.1257818,35.1860019
757,연세으랏차정형외과의원,의원,부산해운대구,"부산광역시 해운대구 세실로 64, 201호 (좌동, 화목데파트)",051-702-7598,,129.177663,35.1709808
758,이화내과의원,의원,부산해운대구,"부산광역시 해운대구 선수촌로 102-2, 4층 (반여동, 부원메디칼센터)",051-532-8575,,129.1196159,35.2027865
759,행복한내과의원,의원,부산해운대구,"부산광역시 해운대구 중동1로 26, 2,3층 (중동, 행복한메디칼)",051-741-3311,www.happydoc.co.kr/,129.1620822,35.1630081
760,경동한의원,한의원,부산해운대구,"부산광역시 해운대구 좌동순환로 503, (중동, 웰비치상가)",051-741-8312,,129.1683851,35.1653969
761,센텀튼튼정형외과의원,의원,부산해운대구,"부산광역시 해운대구 재반로 176, 301호 303호호 (재송동)",051-781-8575,,129.1297651,35.1930393
762,맑은샘내과의원,의원,부산해운대구,"부산광역시 해운대구 윗반송로 68, 2층 (반송동)",051-543-8275,,129.1570485,35.2301295
763,센텀삼성비뇨의학과의원,의원,부산해운대구,"부산광역시 해운대구 해운대로 369, 해운대센텀메디칼센터 2층 (우동)",051-742-7588,,129.1377353,35.1702057
764,여순소아청소년과의원,의원,부산해운대구,"부산광역시 해운대구 센텀동로 99, 2층 204,205호 (재송동, 벽산e 센텀클래스원)",051-784-3130,,129.1258461,35.1761561
765,아산정형외과의원,의원,부산해운대구,"부산광역시 해운대구 해운대로 407, 4층 (우동, 신세계프라자)",051-743-7582,,129.1406828,35.1678259
766,아이엘소아청소년과의원,의원,부산해운대구,"부산광역시 해운대구 마린시티2로 33, 721~3호 (우동, 해운대두산위브더제니스)",051-744-7585,,129.145091,35.156667
767,장정형외과의원,의원,부산해운대구,"부산광역시 해운대구 재반로 237, 3,4층 (반여동)",051-784-1119,http://haewoon-narae.co.kr,129.1310389,35.1983933
768,이정빈 정신건강의학과의원,의원,부산해운대구,"부산광역시 해운대구 좌동순환로 173, 7층 (좌동, 영풍프라자)",051-702-1006,,129.1752749,35.1781714
769,사랑가득한의원,한의원,부산해운대구,"부산광역시 해운대구 재반로 202, 2층 (반여동)",051-781-3681,,129.1308661,35.1952768
770,손정신건강의학과의원,의원,부산해운대구,"부산광역시 해운대구 재반로 86, 3층 (재송동)",051-781-9500,,129.1257184,35.1862985
771,제이엠가정의학과의원,의원,부산해운대구,"부산광역시 해운대구 센텀남대로 50, 센템임페리얼타워 2층 202 일부호, 센텀1로 9, S동 311, 312호 (우동)",051-791-0972,,129.1313001,35.1681037
772,해운대내과의원,의원,부산해운대구,"부산광역시 해운대구 해운대로 802, 웅신시네아트 A동 418,419,420호 (좌동)",051-704-5050,,129.1766569,35.1691635
773,세현마취통증의학과의원,의원,부산해운대구,"부산광역시 해운대구 해운대로 637, 2층 (우동, 메디현대빌딩)",051-743-7570,,129.1598774,35.1644999
774,성명준내과의원,의원,부산해운대구,"부산광역시 해운대구 세실로 77, 성부빌딩 3층 (좌동)",051-701-7575,,129.1765451,35.1714867
775,류마이지내과의원,의원,부산해운대구,"부산광역시 해운대구 반여로41번길 54, 꿈의메디컬 3, 4층 (반여동)",051-710-8200,,129.1189716,35.1975199
776,소피스의원,의원,부산해운대구,"부산광역시 해운대구 좌동순환로 505, 센트럴메디타워 1106~1108호 (중동)",051-715-1107,,129.1682073,35.165667
777,장산최내과의원,의원,부산해운대구,"부산광역시 해운대구 세실로 64, 203, 204, 204-1호 (좌동, 화목데파트)",051-702-5588,,129.177663,35.1709808
778,더큰아이소아청소년과의원,의원,부산해운대구,"부산광역시 해운대구 해운대로 794, 엘리움 201~203호, 902호 (좌동)",051-711-7878,,129.1757451,35.168815
779,제이린의원,의원,부산진구,"부산광역시 부산진구 중앙대로 672, 4층 일부 (부전동)",051-991-7575,,129.1314178,35.1714366
780,제이린의원,의원,부산해운대구,"부산광역시 해운대구 센텀동로 25, 219~220호 (우동, 대우월드마크센텀아파트)",051-742-9975,,129.1314178,35.1714366
781,리쥬브의원,의원,부산해운대구,"부산광역시 해운대구 센텀2로 25, 센텀드림월드 1003호 (우동)",051-808-0545,,129.132947,35.1669544
782,이슬기안과의원,의원,부산해운대구,"부산광역시 해운대구 해운대로 794, 602호 (좌동, 엘리움)",051-714-2800,,129.1757451,35.168815
783,아이맘소아청소년과의원,의원,부산해운대구,"부산광역시 해운대구 센텀중앙로 145, 상가1동 403호 (재송동, 더샵센텀파크1차아파트)",051-744-3930,,129.1219424,35.1788329
784,아이랑소아청소년과의원,의원,부산해운대구,"부산광역시 해운대구 좌동순환로 506, 504호 (중동, 영풍리젠시)",051-742-1518,,129.1687362,35.1661755
785,화인의원,의원,부산해운대구,"부산광역시 해운대구 선수촌로 57-30, 2층 (반여동)",051-710-8500,,129.1171579,35.1995635
786,부강비뇨의학과의원,의원,부산해운대구,"부산광역시 해운대구 좌동순환로 505, 센트럴메디타워 307호, 308호 (중동)",051-747-7200,,129.1682073,35.165667
787,메디컬오한의원부산센텀점,한의원,부산해운대구,"부산광역시 해운대구 센텀2로 25, 센텀드림월드 602호 (우동)",051-791-1077,,129.132947,35.1669544
788,재송한의원,한의원,부산해운대구,"부산광역시 해운대구 해운대로161번길 44, 1층 (재송동)",051-781-9977,,129.1254476,35.1855273
789,우정요양병원,요양병원,부산해운대구,"부산광역시 해운대구 좌동순환로 247, 2층, 6-9층 (좌동)",702-7994,,129.1811618,35.1737755
790,장산힐의원,의원,부산해운대구,"부산광역시 해운대구 좌동로 88, 울트라타워 1201호, 1301~1302호 (좌동)",051-704-7779,,129.174951,35.1719523
791,민들레치과의원,치과의원,부산해운대구,"부산광역시 해운대구 좌동로 96, (좌동, 블루수퀘어 A동 301호)",051-702-2875,,129.1756388,35.1721515
792,건강한장내과의원,의원,부산해운대구,"부산광역시 해운대구 아랫반송로 17, 4~5층 (반송동)",051-543-1088,,129.1481461,35.2255377
793,센텀월드치과의원,치과의원,부산해운대구,"부산광역시 해운대구 해운대로 381-3, 2층 (우동)",051-747-7528,,129.1385537,35.1694614
794,경희신한의원,한의원,부산해운대구,"부산광역시 해운대구 해운대로 802, B동 303호 (좌동, 웅신시네아트)",051-701-3175,,129.1766569,35.1691635
795,양현식치과의원,치과의원,부산해운대구,"부산광역시 해운대구 중동1로 35, (중동)",051-746-2245,,129.1633683,35.1624851
796,이성근치과의원,치과의원,부산해운대구,"부산광역시 해운대구 선수촌로 51, 2층 (반여동)",051-523-4789,,129.1182037,35.1985771
797,인동한의원,한의원,부산해운대구,"부산광역시 해운대구 중동1로 44, (중동)",051-742-3003,,129.1633523,35.1619094
798,유앤밸런스소아청소년과의원,의원,부산해운대구,"부산광역시 해운대구 좌동로 88, 울트라타워 10층 (좌동)",051-710-2176,,129.174951,35.1719523
799,뉴욕스마일치과의원,치과의원,부산해운대구,"부산광역시 해운대구 좌동로 88, 9층 903호 (좌동, 울트라타워 )",051-702-6677,http://nycdortho.com/,129.174951,35.1719523
800,김&정해운대병원,병원,부산해운대구,"부산광역시 해운대구 좌동로 88, 8층 (좌동, 울트라타워)",051-702-7017,,129.174951,35.1719523
801,보명당한의원,한의원,부산해운대구,"부산광역시 해운대구 좌동순환로 176, 2층 (좌동, 장산빌딩)",051-702-2175,,129.175297,35.177565
802,늘편한한의원,한의원,부산해운대구,"부산광역시 해운대구 선수촌로 104-10, 선수촌빌딩 2층 (반여동)",051-521-1075,,129.1199099,35.2026807
803,맥한의원,한의원,부산해운대구,"부산광역시 해운대구 해운대해변로 83, 404호 (우동, 경남마리나상가)",051-743-6184,,129.1423237,35.1616441
804,오후한의원,한의원,부산해운대구,"부산광역시 해운대구 마린시티2로 33, 104동 432호 (우동, 제니스스퀘어)",051-744-0678,,129.145091,35.156667
805,센텀릴리의원,의원,부산해운대구,"부산광역시 해운대구 센텀2로 15, 센텀브라이빌딩 4층 403호 (우동)",051-753-5113,,129.1323537,35.1677016
806,씨엔에스(CNS)해운대정형외과의원,의원,부산해운대구,"부산광역시 해운대구 마린시티2로 2, 마린파크 911~915호 (우동)",051-747-0205,,129.1442096,35.15934
807,박흥철치과의원,치과의원,부산해운대구,"부산광역시 해운대구 해운대로 814, 세종월드프라자 308호 (좌동)",051-711-7528,,129.1776778,35.1695768
808,수플러스치과의원,치과의원,부산해운대구,"부산광역시 해운대구 아랫반송로 17, 3층 (반송동)",051-545-2879,,129.1481461,35.2255377
809,노블레스성형외과의원,의원,부산해운대구,"부산광역시 해운대구 센텀2로 20, 센텀타워메디컬 3층 303호 (우동)",051-806-1101,http://www.noblesseclinic.com,129.1320258,35.1671978
810,손성락정신건강의학과의원,의원,부산해운대구,"부산광역시 해운대구 선수촌로 109-1, 반여아시아드몰 202호 (반여동)",051-531-8875,,129.119628,35.2036219
811,박영숙정신건강의학과의원,의원,부산해운대구,"부산광역시 해운대구 센텀2로 20, 804호 (우동, 센텀타워메디칼)",051-525-2175,,129.1320258,35.1671978
812,정혜경소아청소년과의원,의원,부산해운대구,"부산광역시 해운대구 삼어로 61, 204호 (반여동, 우방신세계타운주상가)",051-521-1680,,129.1154214,35.2037503
813,신세기이비인후과의원,의원,부산해운대구,"부산광역시 해운대구 세실로 43, 301호 (좌동)",051-704-0370,http://www.sinsegient.co.kr,129.17845,35.1687646
814,사랑이꽃피는한의원,한의원,부산해운대구,"부산광역시 해운대구 좌동순환로 506, 영풍리젠시 302,303,404,803호 (중동)",051-747-8889,,129.1687362,35.1661755
815,박종권신경과의원,의원,부산해운대구,"부산광역시 해운대구 재반로12번길 27, 1층 (재송동)",051-783-3770,,129.1275415,35.1807932
816,아름다운내과의원,의원,부산해운대구,"부산광역시 해운대구 좌동로 88, 701호 (좌동, 울트라타워)",051-701-6699,,129.174951,35.1719523
817,해찬한의원,한의원,부산해운대구,"부산광역시 해운대구 좌동로 88, 울트라타워 203호 (좌동)",051-702-6210,,129.174951,35.1719523
818,시원의원,의원,부산해운대구,"부산광역시 해운대구 좌동로 95, 해운대동대문상가 3층 301~302호 (좌동)",051-704-7575,,129.1753985,35.1728281
819,다나산부인과의원,의원,부산해운대구,"부산광역시 해운대구 재반로 213, (반여동, 3층)",051-781-3900,,129.1306583,35.1962368
820,해아림한의원부산센텀점,한의원,부산해운대구,"부산광역시 해운대구 센텀2로 24, 센텀다이아몬드 202호 (우동)",051-731-1075,,129.1324555,35.1666813
821,비치안의원,의원,부산해운대구,"부산광역시 해운대구 좌동로 88, 3층 (좌동)",701-0752,http://www.bichian.com/,129.174951,35.1719523
822,의료법인 열린의료재단 해운대열린의원,의원,부산해운대구,"부산광역시 해운대구 마린시티3로 1, 316-320호 (우동, 썬프라자)",051-731-0626,,129.1475625,35.1580154
823,누리마루한의원,한의원,부산해운대구,"부산광역시 해운대구 마린시티3로 23, (우동, 벽산e오렌지프라자 309, 310호)",051-744-5959,,129.1469306,35.1566471
824,봄봄한의원,한의원,부산해운대구,"부산광역시 해운대구 마린시티3로 23, 벽산이오렌지프라자 229호~230호 (우동)",051-731-1276,,129.1469306,35.1566471
825,이롬치과의원,치과의원,부산해운대구,"부산광역시 해운대구 반여로 104-10, 305호 (반여동, 아시아선수촌프레스센터)",051-526-3590,,129.1236087,35.2009199
826,순메디컬의원,의원,부산해운대구,"부산광역시 해운대구 재반로 253-1, 문훈치과 2층 (반여동)",051-784-2243,,129.1312945,35.1999915
827,센텀일신소아청소년과의원,의원,부산해운대구,"부산광역시 해운대구 센텀동로 90, 201호 (재송동, 센텀필2)",051-782-0002,www.ilsinsoa.com/,129.1272462,35.1757388
828,센텀쁘띠의원,의원,부산해운대구,"부산광역시 해운대구 센텀동로 9, 206~207호 (우동, 트럼프월드센텀아파트)",051-731-0630,,129.1324214,35.1703962
829,센텀가정의원,의원,부산해운대구,"부산광역시 해운대구 센텀동로 6, 3층 (우동, 삼성홈플러스)",051-609-8161,,129.1336852,35.1709266
830,삼성공감정신건강의학과의원,의원,부산해운대구,"부산광역시 해운대구 센텀동로 9, 221호 (우동, 트럼프월드센텀아파트)",051-746-3302,,129.1324214,35.1703962
831,정우영소아청소년과의원,의원,부산해운대구,"부산광역시 해운대구 센텀동로 25, A동 224호 (우동, 대우월드마크센텀아파트)",051-746-3332,,129.1314178,35.1714366
832,센텀리더스치과의원,치과의원,부산해운대구,"부산광역시 해운대구 센텀동로 90, 208,209호 (재송동, 센텀필2관)",051-783-3125,,129.1272462,35.1757388
833,센텀수한의원,한의원,부산해운대구,"부산광역시 해운대구 센텀동로 9, 2층 223호 (우동, 트럼프월드센텀아파트)",051-741-3357,,129.1324214,35.1703962
834,일승한의원,한의원,부산해운대구,"부산광역시 해운대구 세실로 45, 405호 (좌동, 대승프라자)",051-702-5180,,129.1782898,35.1690009
835,이헌용외과의원,의원,부산해운대구,"부산광역시 해운대구 선수촌로 165, 1~2층 (반여동)",051-523-8254,,129.1227156,35.2076644
836,튼튼어린이치과의원,치과의원,부산해운대구,"부산광역시 해운대구 선수촌로 66, 3층 (반여동)",051-528-1275,,129.1191803,35.1993895
837,예화인여성의원,의원,부산해운대구,"부산광역시 해운대구 센텀2로 15, (우동, 센텀브라이언1동802호)",051-747-4500,,129.1323537,35.1677016
838,결치과의원,치과의원,부산해운대구,"부산광역시 해운대구 중동1로 25-2, 2층 (중동)",051-744-7528,,129.1625952,35.1629832
839,위아더성형외과의원,의원,부산해운대구,"부산광역시 해운대구 해운대로 415, 9층 (우동)",051-715-8884,,129.1411817,35.1669113
840,의료법인인본의료재단해운대자명병원,정신병원,부산해운대구,"부산광역시 해운대구 해운대로469번가길 75-75, (우동)",051-780-5566,http://www.jmmh.co.kr/,129.1460683,35.1676968
841,로뎀소아청소년과의원,의원,부산해운대구,"부산광역시 해운대구 해운대로 365, 8층 (우동)",051-937-2020,,129.1374368,35.1704318
842,시그널성형외과의원,의원,부산해운대구,"부산광역시 해운대구 센텀남대로 50, 센템임페리얼타워빌딩 301호 (우동)",051-715-9007,,129.1313001,35.1681037
843,카멜리아한의원,한의원,부산해운대구,"부산광역시 해운대구 마린시티1로 167, 202~5호 (우동, 현대카멜리아)",051-743-7525,,129.1501748,35.157668
844,조경일안과의원,의원,부산해운대구,"부산광역시 해운대구 구남로29번길 38, (중동)",051-747-4656,,129.1623603,35.1626273
845,제노시스디엔에이(DNA)의원,의원,부산해운대구,"부산광역시 해운대구 달맞이길 30, 포디움동 2005, 2006호 (중동, 엘시티)",051-746-1007,,129.1683765,35.161064
846,기생한의원,한의원,부산해운대구,"부산광역시 해운대구 세실로 48, 211호 (좌동, 삼정코아)",051-722-7665,,129.178542,35.1695609
847,서울안과의원,의원,부산해운대구,"부산광역시 해운대구 세실로 43, 306호 (좌동, 경동코아빌딩)",051-702-7575,http://www.seouleye.kr,129.17845,35.1687646
848,해운누리한의원,한의원,부산해운대구,"부산광역시 해운대구 세실로 48, 213, 216호 (좌동, 해운대삼정코아주상복합)",051-715-4723,,129.178542,35.1695609
849,의료법인 한세의료재단 한세병원,병원,부산해운대구,"부산광역시 해운대구 세실로 31, 대승프라임 6층 (좌동)",051-702-6000,,129.179072,35.1678345
850,아침한의원,한의원,부산해운대구,"부산광역시 해운대구 세실로 48, 207호 (좌동)",051-704-8875,,129.178542,35.1695609
851,희망한의원,한의원,부산해운대구,"부산광역시 해운대구 세실로 87, 영진파스타 401호 (좌동)",051-791-0031,,129.1760483,35.1722169
852,센텀아나파마취통증의학과의원,의원,부산해운대구,"부산광역시 해운대구 재반로 82, 장안빌딩 4층 (재송동)",051-912-7870,,129.1257818,35.1860019
853,서울한의원,한의원,부산기장군,"부산광역시 기장군 기장읍 차성동로87번길 8, (기장읍)",051-724-2800,,129.1254221,35.186076
854,서울한의원,한의원,부산해운대구,"부산광역시 해운대구 재반로 83, 4층 1호 (재송동)",051-781-3888,,129.1254221,35.186076
855,달맞이요양병원,요양병원,부산해운대구,"부산광역시 해운대구 달맞이길117번나길 30, (중동)",051-744-5275,,129.1811843,35.1584119
856,의료법인 해올의료재단 힐마루요양병원,요양병원,부산해운대구,"부산광역시 해운대구 달맞이길117번나길 174, (중동, 아식스신발연구소)",051-715-6000,,129.1852253,35.1640935
857,의료법인 한세의료재단 효은요양병원,요양병원,부산해운대구,"부산광역시 해운대구 달맞이길117번나길 24, (중동)",051-746-8787,,129.1808924,35.158238
858,유창현외과의원,의원,부산해운대구,"부산광역시 해운대구 센텀3로 32, 402호 (우동, 트럼프월드센텀2 상가)",051-747-0400,,129.1335907,35.1666114
859,반여센텀소아청소년과의원,의원,부산해운대구,"부산광역시 해운대구 선수촌로 65-25, 우진빌딩 1,3,4,5층 (반여동)",051-532-0555,,129.1175268,35.1996918
860,엘스타의원,의원,부산해운대구,"부산광역시 해운대구 해운대해변로 277, 다옴빌딩 4층 일부호 (중동)",051-741-8225,http://www.starwhiteface.co.kr/,129.161562,35.1598862
861,해운대뉴욕치과의원,치과의원,부산해운대구,"부산광역시 해운대구 양운로 82, 3층 (좌동, 화인크리닉센타)",051-703-2845,,129.1755732,35.1704651
862,김명진치과의원,치과의원,부산해운대구,"부산광역시 해운대구 양운로 82, 901호 (좌동, 화인크리닉센타)",051-701-2150,,129.1755732,35.1704651
863,신통한의원,한의원,부산해운대구,"부산광역시 해운대구 양운로 82, (좌동)",051-701-2000,,129.1755732,35.1704651
864,한마음한의원,한의원,부산해운대구,"부산광역시 해운대구 양운로 122, (좌동)",051-704-4575,,129.173104,35.173552
865,에이케이정형외과의원,의원,부산해운대구,"부산광역시 해운대구 양운로 98, 504,505호 (좌동, 대하프라자)",051-702-7757,,129.1748353,35.1716411
866,해운대윤정형외과의원,의원,부산해운대구,"부산광역시 해운대구 양운로 82, 해운대화인크리닉센타 7층 701~704호 (좌동)",051-702-0114,,129.1755732,35.1704651
867,백정형외과의원,의원,부산해운대구,"부산광역시 해운대구 양운로 92, 나하나빌딩 8층 (좌동)",051-928-0100,,129.1749351,35.171238
868,위앤장내과의원,의원,부산해운대구,"부산광역시 해운대구 양운로 82, 해운대화인크리닉센타 10층 (좌동)",051-702-0675,,129.1755732,35.1704651
869,연세이비인후과의원,의원,부산해운대구,"부산광역시 해운대구 양운로 82, 402호 (좌동, 화인크리닉)",051-703-7582,,129.1755732,35.1704651
870,임용빈신경과의원,의원,부산해운대구,"부산광역시 해운대구 양운로 82, 해운대화인크리닉센타 5층 503호 (좌동)",051-701-9700,,129.1755732,35.1704651
871,반송한의원,한의원,부산해운대구,"부산광역시 해운대구 윗반송로31번길 97, (반송동)",051-542-9090,,129.154885,35.2321404
872,부산예치과의원,치과의원,부산해운대구,"부산광역시 해운대구 센텀3로 20, 벡스코 비지니스호텔 207-4호 (우동)",051-741-7790,http://www.busan.yedental.net,129.1329585,35.1678901
873,라띠엔느의원,의원,부산해운대구,"부산광역시 해운대구 센텀3로 20, 벡스코 비지니스호텔 203호 (우동)",051-702-4431,,129.1329585,35.1678901
874,부강 강치과의원,치과의원,부산해운대구,"부산광역시 해운대구 센텀3로 20, 203-1호 (우동, 벡스코 비지니스호텔)",051-242-2080,,129.1329585,35.1678901
875,장산한의원,한의원,부산해운대구,"부산광역시 해운대구 해운대로383번길 45, 2층 (우동)",051-747-7709,,129.1392411,35.1709991
876,이동윤한의원,한의원,부산해운대구,"부산광역시 해운대구 해운대로383번길 5, (우동)",051-741-5566,,129.138628,35.1695141
877,보스턴치과의원,치과의원,부산해운대구,"부산광역시 해운대구 선수촌로 58, 3층 (반여동)",051-531-2833,,129.1188858,35.1989504
878,소통마취통증의학과의원(의원471),의원,부산해운대구,"부산광역시 해운대구 아랫반송로 17, (반송동)",051-543-7511,,129.1481461,35.2255377
879,의료법인화인의료재단센텀화인요양병원,요양병원,부산해운대구,"부산광역시 해운대구 해운대로76번길 12, (재송동)",051-784-7297,www.centumhospital.kr/,129.1193753,35.19085
880,홍진욱비뇨의학과의원,의원,부산해운대구,"부산광역시 해운대구 해운대로 794, 엘리움 301호, 302일부호 (좌동)",051-742-7575,,129.1757451,35.168815
881,로얄키즈소아청소년과의원,의원,부산해운대구,"부산광역시 해운대구 양운로 82, 604호 (좌동, 화인크리닉센터)",051-704-4111,,129.1755732,35.1704651
882,센텀희여성의원,의원,부산해운대구,"부산광역시 해운대구 센텀북대로 60, 센텀아이에스타워 1층 108호 (재송동)",051-710-2021,,129.1253774,35.1766639
883,소망한의원,한의원,부산해운대구,"부산광역시 해운대구 양운로 108, 3층 (좌동)",051-702-0515,,129.1740332,35.1724558
884,의료법인 인당의료재단 해운대부민병원,종합병원,부산해운대구,"부산광역시 해운대구 해운대로 584, (우동)",602-8000,,129.1556545,35.1614208
885,다시봄요양병원,요양병원,부산해운대구,"부산광역시 해운대구 해운대로 604, 명성빌딩 5~10층 (우동)",051-741-5668,,129.157347,35.1624655
886,풀의우주한의원,한의원,부산해운대구,"부산광역시 해운대구 좌동순환로8번길 54-13, 1,2층 (중동)",051-710-5475,,129.1697454,35.1690866
